0.6838490234803608,0.780698924731184,0.7472273425499242,0.7416461853558639|14.474742000000333
0.6815595891007236,0.7788315051797696,0.7447364411943945,0.7394246394474926|14.639832999999271
0.682411011634446,0.7809945504087206,0.7457917045110514,0.740759122298633|14.70570299999963
0.6805277113108722,0.7760298777727491,0.7453674362456625,0.738406375074552|14.566305999999713
0.6872894956689981,0.7863573407202229,0.7510310864881511,0.7460071963534579|14.652462999999443
0.6824519863193905,0.779059238796809,0.7457719459791292,0.7401345406179672|14.368336999999883
0.6819575753624144,0.7795907500380356,0.7450479233226845,0.7399292198242462|12.18986700000005
0.6843836896072308,0.7834169708029209,0.747825425790755,0.7429219528443992|12.083048999999846
0.6816760779732166,0.7763440860215066,0.7445782220202946,0.7385737363247598|13.594810999999936
0.6867259443970526,0.7860587965089585,0.7506048078395353,0.7455297445880829|14.284418000000187
