0.6127344222625525,0.7146627344222637,0.6785843920145193,0.6722528303517417|4.945204000000558
0.614120158584934,0.7161253430924074,0.6803598658127479,0.6738389317300573|4.737545999999384
0.6191708657810348,0.7191708657810365,0.6864864864864866,0.6786532295006874|4.979006000000481
0.616133698797015,0.7187604690117265,0.6823206943809961,0.6760110074180429|4.9218479999999545
0.6126158990728069,0.7142954856361161,0.6786441708466333,0.6721440514190175|4.885395999999673
0.6138800303720573,0.7162262718299177,0.68,0.6736424774921361|4.742221999999856
0.6131152506436465,0.7151824928063013,0.6790549750113586,0.6727147833235977|4.873115000000325
0.6197402796987855,0.7230828338712169,0.6865375749193178,0.6800928670223279|4.786540000000059
0.6186657475490193,0.7216758578431385,0.685248161764706,0.67882418592437|5.083650999999918
0.6135122838944496,0.7130724901425549,0.6786700030330607,0.6724478963559958|4.882872999999563
