0.7604660347551344,0.8155608214849921,0.8203001579778831,0.7996840442338057|1.0207969999999875
0.759497788186313,0.8162893572729637,0.8192818110850898,0.7992714025500895|1.0279079999999965
0.7599190811798487,0.8164969981728007,0.8198903680501175,0.7996867658574769|1.024203
0.7159689310163245,0.7735650342285414,0.7582938388625592,0.7502106371774603|1.0405949999999962
0.7593537414965987,0.8160648874934588,0.8194662480376766,0.7992150706436405|1.0215709999999945
0.7597157016171102,0.8166405842462179,0.8196400625978091,0.7995826812728206|1.0229079999999726
0.7598193244304794,0.8165750196386489,0.819324430479183,0.7994763026970395|1.0115209999999593
0.7604495268138803,0.8158517350157729,0.8201892744479495,0.7997371188222907|0.9997689999999579
0.7183750652060511,0.7780386019822639,0.7600417318727178,0.7530777256129354|1.0433999999999628
0.7610149488591662,0.8162863886703383,0.8206136900078678,0.8002098085496967|1.0231999999999744
