0.7954043305346884,0.8206657828840771,0.8343644130210636,0.8170422742672008|6.009252999999944
0.7948321554770317,0.81986160188457,0.8337750294464076,0.8163869257950567|6.155415999999832
0.7970919187490865,0.8227385649568902,0.8356714891129623,0.8187052462370343|5.870083999999906
0.7954745166959577,0.8205916813122436,0.8344317516110135,0.8170620972466353|5.883301000000074
0.7954345917471464,0.8207491952004682,0.8343576236464736,0.8170763827919266|5.8438639999999396
0.795394736842105,0.820687134502924,0.8345029239766082,0.8170906432748577|5.839150000000018
0.7960819234194122,0.8208667260314633,0.8351142772336005,0.8175868210151417|6.063458000000082
0.7956965394853592,0.8203933747412008,0.8348121857438628,0.8171990535344609|5.851699999999937
0.7952548330404217,0.8205916813122436,0.8342120679554775,0.816915641476278|5.837991000000102
0.7949624392399469,0.8200029459419649,0.8341434673736928,0.8166003829724592|5.86213100000009
