0.9165563887663578,0.9318482576091749,0.9405969710336716,0.9297162182032066|11.65052999999989
0.9167402177110914,0.9320388349514561,0.9405707561047367,0.9298323036187126|13.320682000000488
0.9151648351648352,0.9328937728937727,0.9380219780219781,0.9286886446886458|11.518909000000349
0.9154939900322485,0.9309586631486365,0.9396804456171212,0.9287598944591037|11.584876999999324
0.915892672858617,0.9312251216275982,0.9399970514521598,0.9290874244434629|11.951119999999719
0.9167037531523512,0.9319092122830439,0.9402907580477675,0.9296840231419685|11.783908000000338
0.9197857038015557,0.9354175840305298,0.9397475414648467,0.9317334507559092|11.80346499999996
0.9153113553113552,0.9309890109890108,0.9394871794871795,0.9286446886446896|11.786189000000377
0.9158226919125201,0.9310876265962129,0.9398209305739029,0.928959342433584|11.91319999999996
0.9177402635865541,0.9331408262994225,0.9415074781578558,0.9308455501258717|11.915822999999364
